Source	Size
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/BitSet.scala	3374
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/config/issues/CustomIssueTypeList.scala	3369
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/ReqTypeSelector.scala	3362
file://localhome/doeraene/projects/scalajs-java-time/java/time/Duration.scala	3352
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/math/BigInteger.scala	3351
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/ReauthenticationModal.scala	3321
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/shared/src/main/scala-2.13+/boopickle/XCompat.scala	3296
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/Throwables.scala	3288
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/Style.scala	3274
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/Js.scala	3270
https:/raw.githubusercontent.com/scala/v2.13.1/collection/immutable/ListSet.scala	3270
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/extra/router/RoutingRule.scala	3238
https:/raw.githubusercontent.com/scala-js/v0.6.32/scalalib/overrides-2.13/scala/collection/mutable/ArrayBuilder.scala	3230
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/Popup.scala	3229
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/config/fields/StaticFieldEditor.scala	3227
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/HashMap.scala	3212
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/Message.scala	3189
file:/shipreq/webapp-base-member/shipreq/webapp/base/feature/autocomplete/Utils.scala	3188
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/Buffer.scala	3171
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/feature/deletion/RestorationForm.scala	3162
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Equal.scala	3140
file:/shipreq/webapp-base/shipreq/webapp/base/validation/CommonValidation.scala	3120
https:/raw.githubusercontent.com/scala/v2.13.1/collection/MapView.scala	3093
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/Column.scala	3071
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqdetail/UseCaseStepControls.scala	3068
https:/raw.githubusercontent.com/scala/v2.13.1/collection/IndexedSeq.scala	3065
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/HtmlAttrs.scala	3029
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/AutosizeInput.scala	3023
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/ManualIssue.scala	3013
file:/shipreq/webapp-base-member/shipreq/webapp/base/protocol/websocket/ManualIssueCmd.scala	2985
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/MemberNavBar.scala	2982
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/Compose.scala	2981
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/boopickle/CodecSize.scala	2972
file:/shipreq/webapp-base/shipreq/webapp/base/util/CharSubset.scala	2963
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/Env.scala	2955
file:/shipreq/webapp-base/shipreq/webapp/base/protocol/ajax/AjaxClient.scala	2950
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/feature/deletion/SharedUI.scala	2948
https:/raw.githubusercontent.com/japgolly/nyaya/v0.9.0/nyaya/prop/CycleDetector.scala	2922
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/CallbackOption.scala	2912
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/DropdownAndTextEditor.scala	2908
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Integer.scala	2892
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/issues/NewIssue.scala	2887
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/ColumnPlus.scala	2873
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/ImplicationGraph.scala	2868
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/extra/router/RouterCtl.scala	2867
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/SortCriteriaEditor.scala	2853
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqdetail/Cell.scala	2838
https:/raw.githubusercontent.com/scala/v2.13.1/util/matching/Regex.scala	2834
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/charset/UTF_8.scala	2831
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Name.scala	2798
file:/shipreq/webapp-base/shipreq/webapp/base/lib/DomUtil.scala	2795
file://localhome/doeraene/projects/scalajs-java-time/java/time/LocalTime.scala	2790
https:/raw.githubusercontent.com/scala/v2.13.1/collection/LinearSeq.scala	2789
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/CanIUse2.scala	2767
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/src/main/scala-new-collections/scala/scalajs/js/WrappedDictionary.scala	2762
file:/shipreq/webapp-base-member/shipreq/webapp/base/jsfacade/TextComplete.scala	2756
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/PlainTextEditor.scala	2748
file:/shipreq/webapp-base/shipreq/webapp/base/feature/clipboard/ClipboardKeys.scala	2715
file:/shipreq/webapp-base/shipreq/webapp/base/lib/ValidationUX.scala	2693
file:/shipreq/base-util/shipreq/base/util/TransitiveClosure.scala	2679
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/DropdownButton.scala	2652
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/Packages.scala	2635
https:/raw.githubusercontent.com/scala/v2.13.1/collection/immutable/ChampCommon.scala	2635
https:/raw.githubusercontent.com/scala/v2.13.1/PartialFunction.scala	2631
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Ordering.scala	2630
file:/shipreq/base-util/shipreq/base/util/MMTree.scala	2619
https:/raw.githubusercontent.com/scala-js/v0.6.32/scalalib/overrides-2.13/scala/reflect/ClassTag.scala	2618
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/NewStuff.scala	2611
file:/shipreq/webapp-base/shipreq/webapp/base/protocol/ServerSideProcInvoker.scala	2605
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/Select.scala	2589
https:/raw.githubusercontent.com/scala/v2.13.1/Tuple2.scala	2582
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/Ref.scala	2571
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/ext-react/scalacss/React.scala	2570
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/extra/Ajax.scala	2570
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/TagMod.scala	2547
https:/raw.githubusercontent.com/scala-js/v0.6.32/library-aux/scala/runtime/RefTypes.scala	2540
file:/shipreq/webapp-base-member/shipreq/webapp/base/jsfacade/ReactColor.scala	2526
https:/raw.githubusercontent.com/julien-truffaut/Monocle/v1.6.0/core/monocle/Prism.scala	2526
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/Tag.scala	2500
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/package.scala	2468
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/ColumnSelector.scala	2449
file:/shipreq/webapp-base-member/shipreq/webapp/base/filter/Filter.scala	2440
file:/shipreq/webapp-base-member/shipreq/webapp/base/lib/DataReusability.scala	2439
file:/shipreq/webapp-base/shipreq/webapp/base/protocol/Version.scala	2426
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/feature/RenderFeature.scala	2401
file:/shipreq/webapp-base/shipreq/webapp/base/Urls.scala	2397
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/regex/Pattern.scala	2360
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Math.scala	2351
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Order.scala	2317
https:/raw.githubusercontent.com/scala/v2.13.1/util/Try.scala	2294
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/extra/router/Urls.scala	2291
file:/shipreq/webapp-base/shipreq/webapp/base/feature/DragToReorderFeature.scala	2286
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/ComponentDom.scala	2284
file://localhome/doeraene/projects/scalajs-java-time/java/time/Month.scala	2280
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/ListBuffer.scala	2242
https:/raw.githubusercontent.com/scala/v2.13.1/math/BigInt.scala	2237
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/FilterDead.scala	2235
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/boopickle/Default.scala	2234
https:/raw.githubusercontent.com/japgolly/univeq/v1.2.0/japgolly/univeq/package.scala	2231
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/SummaryUI.scala	2227
file:/shipreq/base-util/shipreq/base/util/Digraph.scala	2213
https:/raw.githubusercontent.com/japgolly/nyaya/v0.9.0/nyaya/prop/package.scala	2213
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/state/ProjectState.scala	2204
file:/shipreq/base-util/shipreq/base/util/Url.scala	2197
file:/shipreq/webapp-base-member/shipreq/webapp/base/event/VerifiedEvent.scala	2186
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/StringBuilder.scala	2159
file://Users/mathias/Documents/projects/parboiled2/parboiled-core/org/parboiled2/ValueStack.scala	2158
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/std/Vector.scala	2153
https:/raw.githubusercontent.com/scala/v2.13.1/collection/BitSet.scala	2152
file:/shipreq/webapp-base-member/shipreq/webapp/base/issue/IssueStats.scala	2144
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/japgolly/microlibs/recursion/AtomOrComposite.scala	2133
file:/shipreq/base-util/shipreq/base/util/Intersection.scala	2104
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Composite.scala	2104
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/CssEntry.scala	2097
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/japgolly/microlibs/nonempty/NonEmpty.scala	2093
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/japgolly/microlibs/nonempty/NonEmptySet.scala	2080
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/ViewReqCache.scala	2077
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/AVs.scala	2071
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/lib/Usage.scala	2044
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/issues/Sorter.scala	2037
https:/raw.githubusercontent.com/scala-js/v0.6.32/scalalib/overrides/scala/runtime/BoxesRunTime.scala	2029
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/Expansion.scala	2018
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/TagFieldDistribution.scala	2015
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/CodeBlockWithSyntaxHighlighting.scala	2012
file:/shipreq/webapp-base/shipreq/webapp/base/user/UserData.scala	2008
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/ByteBuffer.scala	1992
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/Input.scala	1981
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/util/regex/Matcher.scala	1973
https:/raw.githubusercontent.com/scala/v2.13.1/collection/immutable/WrappedString.scala	1945
file:/shipreq/webapp-base/shipreq/webapp/base/feature/clipboard/Clipboard.scala	1942
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Kleisli.scala	1938
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/lib/EditorNavParent.scala	1923
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/System.scala	1915
file:/shipreq/base-util/shipreq/base/util/IMapBase.scala	1914
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/Cond.scala	1890
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/StyleLookup.scala	1889
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/internal/Effect.scala	1887
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/VdomElement.scala	1887
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/UseCaseStepFlowGraph.scala	1886
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/japgolly/microlibs/utils/ConciseIntSetFormat.scala	1884
file:/shipreq/base-util/shipreq/base/util/IMap.scala	1877
file:/shipreq/webapp-base-member/shipreq/webapp/base/feature/autocomplete/InputComponent.scala	1867
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/feature/create/Editability.scala	1851
file:/shipreq/webapp-base-member/shipreq/webapp/base/filter/IntensionalReqSet.scala	1841
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/PageSummary.scala	1832
file://localhome/doeraene/projects/scalajs-java-time/java/time/temporal/ValueRange.scala	1820
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/feature/editor/EditorKeys.scala	1818
file:/shipreq/webapp-base-member/shipreq/webapp/base/lib/TaskRepeater.scala	1804
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/GenBuffer.scala	1800
https:/raw.githubusercontent.com/scala/v2.13.1/collection/immutable/Seq.scala	1800
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/NonEmptyVector.scala	1792
file:/shipreq/base-util/shipreq/base/util/Permission.scala	1791
https:/raw.githubusercontent.com/scala/v2.13.1/concurrent/Future.scala	1781
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/JsBaseComponentTemplate.scala	1766
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/Map.scala	1762
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/Scala.scala	1759
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/src/main/scala-new-collections/scala/scalajs/js/WrappedArray.scala	1754
file:/shipreq/base-util/shipreq/base/util/Applicability.scala	1745
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/boopickle/IdentList.scala	1730
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/DeletionReasons.scala	1718
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/Colour.scala	1717
file:/shipreq/webapp-base/shipreq/webapp/base/util/TextMod.scala	1714
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Traverse.scala	1712
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/ProjectMetaData.scala	1708
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/issues/IssueField.scala	1694
https:/raw.githubusercontent.com/julien-truffaut/Monocle/v1.6.0/core/monocle/Optional.scala	1688
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Uniqueness.scala	1680
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/internal/JsUtil.scala	1679
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/math/Elementary.scala	1679
file:/shipreq/webapp-base-member/shipreq/webapp/base/issue/IssueTracker.scala	1670
file:/shipreq/base-util/shipreq/base/util/OpResult.scala	1666
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/issues/Summary.scala	1663
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/math/Multiplication.scala	1658
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/package.scala	1656
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/japgolly/microlibs/utils/Memo.scala	1654
file:/shipreq/webapp-base-member/shipreq/webapp/base/text/LineCardinality.scala	1648
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/extra/router/Actions.scala	1647
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/package.scala	1640
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/Label.scala	1637
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/Css.scala	1634
https:/raw.githubusercontent.com/japgolly/univeq/v1.2.0/japgolly/univeq/UnivEq.scala	1618
file:/shipreq/webapp-base-member/shipreq/webapp/base/sort/FusedSorters.scala	1610
file:/shipreq/base-util/shipreq/base/util/GenTuple.scala	1609
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/feature/deletion/DeleteOrRestore.scala	1602
file:/shipreq/base-util/shipreq/base/util/Direction.scala	1595
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/CallbackKleisli.scala	1590
file://localhome/doeraene/projects/scalajs-java-time/java/time/temporal/ChronoUnit.scala	1586
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/Double.scala	1584
file:/shipreq/webapp-base-member/shipreq/webapp/base/event/EventOrd.scala	1579
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/Template.scala	1569
file:/shipreq/webapp-base/shipreq/webapp/base/user/UserValidators.scala	1567
https:/raw.githubusercontent.com/scala/v2.13.1/concurrent/BatchingExecutor.scala	1563
file:/shipreq/webapp-base-member/shipreq/webapp/base/util/ReqCodeTreeItem.scala	1561
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/package.scala	1558
https:/raw.githubusercontent.com/scala/v2.13.1/collection/Set.scala	1556
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/root/ConnectionStatus.scala	1552
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalanglib/java/lang/StringBuilder.scala	1552
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/std/Function.scala	1550
file:/shipreq/base-util/shipreq/base/util/Validity.scala	1549
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/Main.scala	1535
file:/shipreq/webapp-base/shipreq/webapp/base/feature/dragtoreorder/Status.scala	1533
file:/shipreq/webapp-base/shipreq/webapp/base/protocol/Protocol.scala	1523
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/GraphComponent.scala	1517
file:/shipreq/webapp-base-member/shipreq/webapp/base/util/PreProcessing.scala	1515
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/Domain.scala	1512
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/config/reqtypes/StaticReqTypeEditor.scala	1505
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/shared/src/main/scala-2.13/japgolly/microlibs/stdlib_ext/MutableArray.scala	1494
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/Builder.scala	1487
file:/shipreq/webapp-base-member/shipreq/webapp/base/event/Trust.scala	1485
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/feature/create/NewEditorArgs.scala	1477
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/monocle-scalaz/internal/MonocleExtStateSnapshot.scala	1477
file:/shipreq/webapp-base/shipreq/webapp/base/data/Enabled.scala	1475
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/Accordion.scala	1475
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/TimeAgo.scala	1467
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/InspectRaw.scala	1462
file:/shipreq/base-util/shipreq/base/util/Exclusivity.scala	1461
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/std/Option.scala	1436
file:/shipreq/base-util/shipreq/base/util/TaggedTypes.scala	1427
file://Users/mathias/Documents/projects/parboiled2/parboiled-core/org/parboiled2/ParserInput.scala	1425
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/impgraph/ImplicationGraphPage.scala	1418
file:/shipreq/base-util/shipreq/base/util/LeftRight.scala	1414
file:/shipreq/base-util/shipreq/base/util/DeletionMethod.scala	1410
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/CharBuffer.scala	1395
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/js/UndefOr.scala	1393
file:/shipreq/webapp-base/shipreq/webapp/base/lib/BaseReusability.scala	1374
https:/raw.githubusercontent.com/scala/v2.13.1/typeConstraints.scala	1368
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/issues/TableHeader.scala	1357
file:/shipreq/webapp-base/shipreq/webapp/base/data/On.scala	1355
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/JsFn.scala	1355
file:/shipreq/webapp-base/shipreq/webapp/base/feature/dragtoreorder/DragLoc.scala	1345
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Endo.scala	1340
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/TypedArrayByteBuffer.scala	1336
file:/shipreq/base-util/shipreq/base/util/DataLog.scala	1332
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/internal/Optics.scala	1325
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/std/List.scala	1323
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/config/reqtypes/Shared.scala	1313
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/charset/CharsetDecoder.scala	1310
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/StateAccess.scala	1306
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/math/BitLevel.scala	1300
https:/raw.githubusercontent.com/japgolly/nyaya/v0.9.0/nyaya/util/package.scala	1299
file:/shipreq/base-util/shipreq/base/util/SetDiff.scala	1293
file:/shipreq/webapp-client-ww-api/shipreq/webapp/client/ww/api/Protocol.scala	1292
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/package.scala	1290
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/component/builder/EntryPoint.scala	1290
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/Contextualise.scala	1284
file:/shipreq/webapp-client-ww-api/shipreq/webapp/client/ww/api/Client.scala	1283
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/boopickle/BufferPool.scala	1283
file:/shipreq/base-util/shipreq/base/util/Retries.scala	1280
https:/raw.githubusercontent.com/julien-truffaut/Monocle/v1.6.0/core/monocle/Traversal.scala	1271
file:/shipreq/webapp-base/shipreq/webapp/base/util/CallbackHelpers.scala	1269
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/NaTags.scala	1268
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Applicative.scala	1256
file:/shipreq/webapp-macro/shipreq/webapp/base/util/GenericData.scala	1254
https:/raw.githubusercontent.com/japgolly/microlibs-scala/v2.2/japgolly/microlibs/utils/BiMap.scala	1243
file:/shipreq/webapp-base/shipreq/webapp/base/data/Open.scala	1242
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/root/ProjectHome.scala	1240
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/extra/router/SetRouteVia.scala	1221
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/NewButton.scala	1208
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/scala/scalajs/runtime/Bits.scala	1205
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Simple.scala	1195
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/internal/package.scala	1190
file:/shipreq/webapp-base/shipreq/webapp/base/feature/dragtoreorder/DragState.scala	1188
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/charset/CoderResult.scala	1188
https:/raw.githubusercontent.com/scala/v2.13.1/runtime/RichChar.scala	1185
file:/shipreq/webapp-base-member/shipreq/webapp/base/protocol/entrypoint/ProjectSpaEntryPoint.scala	1182
file:/shipreq/base-util/shipreq/base/util/OptionalBoolFn.scala	1175
file:/shipreq/base-util/shipreq/base/util/BinaryData.scala	1161
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/AutosizeTextarea.scala	1147
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/LifeButton.scala	1143
https:/raw.githubusercontent.com/japgolly/scalacss/v0.6.0/scalacss/internal/StyleA.scala	1140
file:/shipreq/webapp-base-member/shipreq/webapp/base/filter/CompiledFilter.scala	1134
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/content/reqtable/TableContentStats.scala	1126
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/widgets/FilterDeadButton.scala	1093
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/extra/EventListener.scala	1089
file://Users/lihaoyi/Github/sourcecode/sourcecode/src/sourcecode/SourceContext.scala	1085
file:/shipreq/base-util/shipreq/base/util/IndexLabel.scala	1061
file:/shipreq/webapp-client-ww-api/shipreq/webapp/client/ww/api/Svg.scala	1053
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/FieldSetRules.scala	1044
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/ApplicableReqTypes.scala	1042
https:/raw.githubusercontent.com/japgolly/scalajs-react/v1.6.0/core/vdom/VdomArray.scala	1039
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/charset/UTF_16_Common.scala	1031
https:/raw.githubusercontent.com/milessabin/shapeless/shapeless-2.3.3/core/shapeless/hlists.scala	1028
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/boopickle/BufferProvider.scala	1026
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/InlineBaseStyles.scala	1023
https:/raw.githubusercontent.com/scala-js/v0.6.32/library-aux/scala/runtime/Statics.scala	1023
file:/shipreq/webapp-base/shipreq/webapp/base/ui/semantic/Modal.scala	1015
file:/shipreq/base-util/shipreq/base/util/FreeOption.scala	1014
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/src/main/scala-2.13+/scalaz/std/Map.scala	1014
file:/shipreq/webapp-base-member/shipreq/webapp/base/feature/AutoCompleteFeature.scala	1012
file:/shipreq/webapp-client-loaders/shipreq/webapp/client/loaders/ProjectSpaLoader.scala	1012
https:/raw.githubusercontent.com/suzaku-io/boopickle/v1.3.1/boopickle/StringCodec.scala	1011
https:/raw.githubusercontent.com/scala/v2.13.1/collection/mutable/Queue.scala	1009
file:/shipreq/webapp-base/shipreq/webapp/base/validation/Implicits.scala	1005
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/math/Conversion.scala	999
file:/shipreq/webapp-base-member/shipreq/webapp/base/data/ReverseDependencies.scala	996
file:/shipreq/webapp-base-member/shipreq/webapp/base/ui/MemberLayout.scala	985
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/nio/StringCharBuffer.scala	985
https:/raw.githubusercontent.com/scala-js/v0.6.32/library/src/main/scala-new-collections/scala/scalajs/js/ArrayOps.scala	984
file:/shipreq/webapp-client-project/shipreq/webapp/client/project/app/pages/root/LoadFailedPage.scala	983
https:/raw.githubusercontent.com/scalaz/scalaz/v7.2.30/core/scalaz/Id.scala	982
https:/raw.githubusercontent.com/scala-js/v0.6.32/javalib/java/math/Division.scala	975
